No.,Symbol,Market Cap,Company Name,Exchange,Sector
1643,BWAY,307119936,BrainsWay Ltd.,NASDAQ,Healthcare
1644,LFCR,295560314,"Lifecore Biomedical, Inc.",NASDAQ,Healthcare
1645,ACRS,295782502,"Aclaris Therapeutics, Inc.",NASDAQ,Healthcare
1646,HRZN,272064164,Horizon Technology Finance Corporation,NASDAQ,Financials
1647,NNOX,288204240,Nano-X Imaging Ltd.,NASDAQ,Healthcare
1648,VNDA,295465700,Vanda Pharmaceuticals Inc.,NASDAQ,Healthcare
1649,LOKV,294089470,Live Oak Acquisition Corp. V,NASDAQ,Financials
1650,GSRF,237028110,GSR IV Acquisition Corp.,NASDAQ,Financials
1651,HVMC,294394110,Highview Merger Corp.,NASDAQ,Financials
1652,HERE,586737130,Here Group Limited,NASDAQ,Consumer Discretionary
1653,MVIS,293975934,"MicroVision, Inc.",NASDAQ,Technology
1654,HNST,294009473,"The Honest Company, Inc.",NASDAQ,Consumer Staples
1655,IONR,284121710,ioneer Ltd,NASDAQ,Materials
1656,TARA,291719686,"Protara Therapeutics, Inc.",NASDAQ,Healthcare
1657,QSI,263995423,Quantum-Si incorporated,NASDAQ,Healthcare
1658,SVC,285111347,Service Properties Trust,NASDAQ,Real Estate
1659,FNLC,290681362,"The First Bancorp, Inc.",NASDAQ,Financials
1660,CNDT,305160245,Conduent Incorporated,NASDAQ,Technology
1661,BACC,288849164,Blue Acquisition Corp.,NASDAQ,Financials
1662,VOXR,222817450,Vox Royalty Corp.,NASDAQ,Materials
1663,EGAN,287823970,eGain Corporation,NASDAQ,Technology
1664,FCEL,129097244,"FuelCell Energy, Inc.",NASDAQ,Industrials
1665,ACIU,291740000,AC Immune SA,NASDAQ,Healthcare
1666,OPRX,284630524,OptimizeRx Corporation,NASDAQ,Healthcare
1667,RPAY,287514134,Repay Holdings Corporation,NASDAQ,Technology
1668,CEPV,281050000,"Cantor Equity Partners V, Inc.",NASDAQ,Financials
1669,NHIC,286344373,NewHold Investment Corp III,NASDAQ,Financials
1670,SY,379244351,So-Young International Inc.,NASDAQ,Healthcare
1671,TTSH,285728856,"Tile Shop Holdings, Inc.",NASDAQ,Consumer Discretionary
1672,NIU,292452329,Niu Technologies,NASDAQ,Consumer Discretionary
1673,MREO,285801376,Mereo BioPharma Group plc,NASDAQ,Healthcare
1674,AACB,284775740,Artius II Acquisition Inc.,NASDAQ,Financials
1675,PAYS,279312135,"Paysign, Inc.",NASDAQ,Technology
1676,WEYS,287979382,"Weyco Group, Inc.",NASDAQ,Consumer Discretionary
1677,JMSB,287043906,"John Marshall Bancorp, Inc.",NASDAQ,Financials
1678,EVOX,235783330,Evolution Global Acquisition Corp,NASDAQ,Financials
1679,UCFI,282304850,CN Healthy Food Tech Group Corp.,NASDAQ,Financials
1680,AVBH,203950988,"Avidbank Holdings, Inc.",NASDAQ,Financials
1681,MBCN,280013253,Middlefield Banc Corp.,NASDAQ,Financials
1682,LNKB,278295465,"LINKBANCORP, Inc.",NASDAQ,Financials
1683,NODK,278686084,"NI Holdings, Inc.",NASDAQ,Financials
1684,AZ,213369465,A2Z Cust2Mate Solutions Corp.,NASDAQ,Technology
1685,AVNW,274396054,"Aviat Networks, Inc.",NASDAQ,Technology
1686,HTLM,45384375,HomesToLife Ltd.,NASDAQ,Consumer Discretionary
1687,NAUT,276608217,"Nautilus Biotechnology, Inc.",NASDAQ,Healthcare
1688,FSTR,277571779,L.B. Foster Company,NASDAQ,Industrials
1689,FRST,274784893,Primis Financial Corp.,NASDAQ,Financials
1690,DGXX,188229942,Digi Power X Inc.,NASDAQ,Utilities
1691,TVAI,274677913,Thayer Ventures Acquisition Corporation II,NASDAQ,Financials
1692,TSBK,274637289,"Timberland Bancorp, Inc.",NASDAQ,Financials
1693,CURI,274305657,CuriosityStream Inc.,NASDAQ,Communication Services
1694,AXIN,341369330,Axiom Intelligence Acquisition Corp 1,NASDAQ,Financials
1695,PKOH,287507972,Park-Ohio Holdings Corp.,NASDAQ,Industrials
1696,PNRG,276372400,PrimeEnergy Resources Corporation,NASDAQ,Energy
1697,CBIO,194495224,"Crescent Biopharma, Inc.",NASDAQ,Healthcare
1698,APAD,206412000,A Paradise Acquisition Corp.,NASDAQ,Financials
1699,YDDL,221803081,One and one Green Technologies. Inc,NASDAQ,Industrials
1700,CZFS,275165083,"Citizens Financial Services, Inc.",NASDAQ,Financials
1701,OFLX,271941035,"Omega Flex, Inc.",NASDAQ,Industrials
1702,FEIM,271809675,"Frequency Electronics, Inc.",NASDAQ,Technology
1703,FENC,219020234,Fennec Pharmaceuticals Inc.,NASDAQ,Healthcare
1704,PCYO,271068117,Pure Cycle Corporation,NASDAQ,Utilities
1705,SPOK,269812041,"Spok Holdings, Inc.",NASDAQ,Healthcare
1706,HVII,269211370,Hennessy Capital Investment Corp. VII,NASDAQ,Financials
1707,AREC,251818900,American Resources Corporation,NASDAQ,Materials
1708,OABI,200177753,"OmniAb, Inc.",NASDAQ,Healthcare
1709,EGHT,267575901,"8x8, Inc.",NASDAQ,Technology
1710,VMD,274862051,"Viemed Healthcare, Inc.",NASDAQ,Healthcare
1711,FHTX,266910964,Foghorn Therapeutics Inc.,NASDAQ,Healthcare
1712,REFI,266813273,"Chicago Atlantic Real Estate Finance, Inc.",NASDAQ,Real Estate
1713,CEPO,213405000,"Cantor Equity Partners I, Inc.",NASDAQ,Financials
1714,BLZE,265320622,"Backblaze, Inc.",NASDAQ,Technology
1715,TBCH,278435244,Turtle Beach Corporation,NASDAQ,Technology
1716,PKBK,270573672,"Parke Bancorp, Inc.",NASDAQ,Financials
1717,ABEO,244000000,Abeona Therapeutics Inc.,NASDAQ,Healthcare
1718,JRVR,262924599,"James River Group Holdings, Inc.",NASDAQ,Financials
1719,BZAI,261932039,"Blaize Holdings, Inc.",NASDAQ,Technology
1720,CVRX,261819199,"CVRx, Inc.",NASDAQ,Healthcare
1721,NWFL,263195922,Norwood Financial Corp.,NASDAQ,Financials
1722,MPAA,260853166,"Motorcar Parts of America, Inc.",NASDAQ,Consumer Discretionary
1723,OACC,260846560,Oaktree Acquisition Corp. III Life Sciences,NASDAQ,Financials
1724,AFRI,259600363,Forafric Global PLC,NASDAQ,Consumer Staples
1725,GPRO,254457296,"GoPro, Inc.",NASDAQ,Technology
1726,MKTW,38884220,"MarketWise, Inc.",NASDAQ,Financials
1727,PRE,202727962,Prenetics Global Limited,NASDAQ,Healthcare
1728,CV,257443417,"CapsoVision, Inc.",NASDAQ,Healthcare
1729,FDBC,256874918,"Fidelity D & D Bancorp, Inc.",NASDAQ,Financials
1730,ALCO,254441508,"Alico, Inc.",NASDAQ,Consumer Staples
1731,HCAC,254754883,Hall Chadwick Acquisition Corp.,NASDAQ,Financials
1732,BRY,254551268,Berry Corporation,NASDAQ,Energy
1733,ACB,253457331,Aurora Cannabis Inc.,NASDAQ,Healthcare
1734,RXT,253335805,"Rackspace Technology, Inc.",NASDAQ,Technology
1735,III,256154676,"Information Services Group, Inc.",NASDAQ,Technology
1736,HUHU,237395075,HUHUTECH International Group Inc.,NASDAQ,Industrials
1737,FACT,252456755,FACT II Acquisition Corp,NASDAQ,Financials
1738,INVZ,252093501,Innoviz Technologies Ltd.,NASDAQ,Consumer Discretionary
1739,PLMK,251641053,Plum Acquisition Corp. IV,NASDAQ,Financials
1740,IMMP,266417520,Immutep Limited,NASDAQ,Healthcare
1741,VNME,201000000,Vendome Acquisition Corporation I,NASDAQ,Financials
1742,MIST,210368171,Milestone Pharmaceuticals Inc.,NASDAQ,Healthcare
1743,NTWO,187543068,Newbury Street II Acquisition Corp,NASDAQ,Financials
1744,NUAI,109593769,"New Era Energy & Digital, Inc.",NASDAQ,Technology
1745,CHMG,249052245,Chemung Financial Corporation,NASDAQ,Financials
1746,FUNC,249268005,First United Corporation,NASDAQ,Financials
1747,PBYI,249435980,"Puma Biotechnology, Inc.",NASDAQ,Healthcare
1748,THRY,249327244,"Thryv Holdings, Inc.",NASDAQ,Communication Services
1749,TKNO,248910659,"Alpha Teknova, Inc.",NASDAQ,Healthcare
1750,AUDC,252865162,AudioCodes Ltd.,NASDAQ,Technology
1751,LIEN,248744431,"Chicago Atlantic BDC, Inc.",NASDAQ,Financials
1752,WNEB,251231503,"Western New England Bancorp, Inc.",NASDAQ,Financials
1753,BNC,247727722,CEA Industries Inc.,NASDAQ,Industrials
1754,GASS,248609585,StealthGas Inc.,NASDAQ,Industrials
1755,HUMA,188519999,"Humacyte, Inc.",NASDAQ,Healthcare
1756,ALMU,195694370,"Aeluma, Inc.",NASDAQ,Technology
1757,SENS,245924531,"Senseonics Holdings, Inc.",NASDAQ,Healthcare
1758,NETD,439200000,Nabors Energy Transition Corp. II,NASDAQ,Financials
1759,AIRO,245417645,"AIRO Group Holdings, Inc.",NASDAQ,Industrials
1760,CADL,245406947,"Candel Therapeutics, Inc.",NASDAQ,Healthcare
1761,FINW,245243924,FinWise Bancorp,NASDAQ,Financials
1762,ACHV,244295640,"Achieve Life Sciences, Inc.",NASDAQ,Healthcare
1763,ZURA,243832421,Zura Bio Limited,NASDAQ,Healthcare
1764,ISTR,244186041,Investar Holding Corporation,NASDAQ,Financials
1765,KRMD,242820212,"KORU Medical Systems, Inc.",NASDAQ,Healthcare
1766,TCX,243286865,Tucows Inc.,NASDAQ,Technology
1767,LMNR,242930037,Limoneira Company,NASDAQ,Consumer Staples
1768,GWRS,242471182,"Global Water Resources, Inc.",NASDAQ,Utilities
1769,MKLY,177366300,McKinley Acquisition Corporation,NASDAQ,Financials
1770,AIRS,242254280,"AirSculpt Technologies, Inc.",NASDAQ,Healthcare
1771,AGCC,139135493,Agencia Comercial Spirits Ltd,NASDAQ,Consumer Staples
1772,CCCC,176519714,"C4 Therapeutics, Inc.",NASDAQ,Healthcare
1773,IMMR,231951759,Immersion Corporation,NASDAQ,Technology
1774,TSSI,199099877,"TSS, Inc.",NASDAQ,Technology
1775,PTNM,218206915,Pitanium Limited,NASDAQ,Consumer Staples
1776,MCGA,180630563,Yorkville Acquisition Corp.,NASDAQ,Financials
1777,FRAF,237612913,Franklin Financial Services Corporation,NASDAQ,Financials
1778,RAAQ,237360000,Real Asset Acquisition Corp.,NASDAQ,Financials
1779,AVIR,236727458,"Atea Pharmaceuticals, Inc.",NASDAQ,Healthcare
1780,TDWD,205848700,Tailwind 2.0 Acquisition Corp.,NASDAQ,Financials
1781,OVLY,237806065,Oak Valley Bancorp,NASDAQ,Financials
1782,DAAQ,233910000,Digital Asset Acquisition Corp.,NASDAQ,Financials
1783,FBLA,233589508,"FB Bancorp, Inc.",NASDAQ,Financials
1784,MASS,233803589,908 Devices Inc.,NASDAQ,Healthcare
1785,MDWD,197697136,MediWound Ltd.,NASDAQ,Healthcare
1786,EDIT,203404349,"Editas Medicine, Inc.",NASDAQ,Healthcare
1787,HWBK,233002482,"Hawthorn Bancshares, Inc.",NASDAQ,Financials
1788,SKYX,231487935,SKYX Platforms Corp.,NASDAQ,Industrials
1789,RGCO,231704220,"RGC Resources, Inc.",NASDAQ,Utilities
1790,DNMX,235433330,Dynamix Corporation III,NASDAQ,Financials
1791,NVX,158665833,NOVONIX Limited,NASDAQ,Industrials
1792,MYFW,230141504,"First Western Financial, Inc.",NASDAQ,Financials
1793,SOCA,179478000,Solarius Capital Acquisition Corp.,NASDAQ,Financials
1794,FVCB,229730886,"FVCBankcorp, Inc.",NASDAQ,Financials
1795,RCKY,228553341,"Rocky Brands, Inc.",NASDAQ,Consumer Discretionary
1796,MNTK,229033153,"Montauk Renewables, Inc.",NASDAQ,Materials
1797,TDAC,228057065,Translational Development Acquisition Corp.,NASDAQ,Financials
1798,MACI,228756750,Melar Acquisition Corp. I,NASDAQ,Financials
1799,KLTR,223661852,"Kaltura, Inc.",NASDAQ,Technology
1800,XWIN,228200765,XMax Inc.,NASDAQ,Consumer Discretionary
1801,BPRN,228111234,"Princeton Bancorp, Inc.",NASDAQ,Financials
1802,USAU,227139699,U.S. Gold Corp.,NASDAQ,Materials
1803,PESI,227396889,"Perma-Fix Environmental Services, Inc.",NASDAQ,Industrials
1804,TOYO,227516512,"TOYO Co., Ltd.",NASDAQ,Technology
1805,ZJK,218389973,"ZJK Industrial Co., Ltd.",NASDAQ,Industrials
1806,SGMT,216387741,Sagimet Biosciences Inc.,NASDAQ,Healthcare
1807,ETHM,170233000,Dynamix Corporation,NASDAQ,Financials
1808,PAL,223475021,"Proficient Auto Logistics, Inc.",NASDAQ,Industrials
1809,PRQR,226492163,ProQR Therapeutics N.V.,NASDAQ,Healthcare
1810,LCNB,225851388,LCNB Corp.,NASDAQ,Financials
1811,SVCC,225011369,Stellar V Capital Corp.,NASDAQ,Financials
1812,PDYN,224479716,Palladyne AI Corp.,NASDAQ,Technology
1813,TWIN,224401195,"Twin Disc, Incorporated",NASDAQ,Industrials
1814,CFFI,225769535,C&F Financial Corporation,NASDAQ,Financials
1815,FCCO,224000786,First Community Corporation,NASDAQ,Financials
1816,SSSS,211706098,SuRo Capital Corp.,NASDAQ,Financials
1817,ASUR,217553176,"Asure Software, Inc.",NASDAQ,Technology
1818,FXNC,221103201,First National Corporation,NASDAQ,Financials
1819,HITI,224746909,High Tide Inc.,NASDAQ,Healthcare
1820,VYGR,220716362,"Voyager Therapeutics, Inc.",NASDAQ,Healthcare
1821,MFIN,227672874,Medallion Financial Corp.,NASDAQ,Financials
1822,BDTX,220492913,"Black Diamond Therapeutics, Inc.",NASDAQ,Healthcare
1823,ANTA,220200750,Antalpha Platform Holding Company,NASDAQ,Financials
1824,ALTS,215712820,ALT5 Sigma Corporation,NASDAQ,Technology
1825,LPRO,219832364,Open Lending Corporation,NASDAQ,Financials
1826,DFDV,146952050,DeFi Development Corp.,NASDAQ,Technology
1827,OPRT,218879939,Oportun Financial Corporation,NASDAQ,Financials
1828,CRAC,203874469,Crown Reserve Acquisition Corp. I,NASDAQ,Financials
1829,REKR,217906451,"Rekor Systems, Inc.",NASDAQ,Technology
1830,VABK,217235639,Virginia National Bankshares Corporation,NASDAQ,Financials
1831,GDC,222394271,GD Culture Group Limited,NASDAQ,Communication Services
1832,FLX,72425928,BingEx Limited,NASDAQ,Industrials
1833,ETHZ,161974190,ETHZilla Corporation,NASDAQ,Healthcare
1834,IGAC,208007800,Invest Green Acquisition Corporation,NASDAQ,Financials
1835,INSE,217030556,"Inspired Entertainment, Inc.",NASDAQ,Consumer Discretionary
1836,TLSA,101431330,Tiziana Life Sciences Ltd,NASDAQ,Healthcare
1837,MAMK,194994592,MaxsMaking Inc.,NASDAQ,Industrials
1838,BLFY,237923639,Blue Foundry Bancorp,NASDAQ,Financials
1839,IMPP,218127378,Imperial Petroleum Inc.,NASDAQ,Energy
1840,ONCH,176812500,1RT Acquisition Corp.,NASDAQ,Financials
1841,SHIP,215152659,Seanergy Maritime Holdings Corp.,NASDAQ,Industrials
1842,OGI,215775689,Organigram Global Inc.,NASDAQ,Healthcare
1843,KINS,214616483,"Kingstone Companies, Inc.",NASDAQ,Financials
1844,ELVA,182212500,Electrovaya Inc.,NASDAQ,Industrials
1845,DOYU,2142698989,DouYu International Holdings Limited,NASDAQ,Communication Services
1846,FSFG,217544289,"First Savings Financial Group, Inc.",NASDAQ,Financials
1847,CXDO,213836639,"Crexendo, Inc.",NASDAQ,Communication Services
1848,DERM,181170406,Journey Medical Corporation,NASDAQ,Healthcare
1849,RICK,212779248,"RCI Hospitality Holdings, Inc.",NASDAQ,Consumer Discretionary
1850,SNFCA,211968214,Security National Financial Corporation,NASDAQ,Financials
1851,CABA,211783449,"Cabaletta Bio, Inc.",NASDAQ,Healthcare
1852,GSIT,161596410,"GSI Technology, Inc.",NASDAQ,Technology
1853,ALPS,211329843,Alps Group Inc,NASDAQ,Energy
1854,FLXS,208731908,"Flexsteel Industries, Inc.",NASDAQ,Consumer Discretionary
1855,RDCM,207121745,RADCOM Ltd.,NASDAQ,Communication Services
1856,CRBP,142528669,"Corbus Pharmaceuticals Holdings, Inc.",NASDAQ,Healthcare
1857,CAPR,210304985,"Capricor Therapeutics, Inc.",NASDAQ,Healthcare
1858,GSHR,210268220,Gesher Acquisition Corp. II,NASDAQ,Financials
1859,CURR,209804414,CURRENC Group Inc.,NASDAQ,Technology
1860,BNR,20941018,Burning Rock Biotech Limited,NASDAQ,Healthcare
1861,ANNA,126858829,"AleAnna, Inc.",NASDAQ,Energy
1862,FLWS,207544950,"1-800-FLOWERS.COM, Inc.",NASDAQ,Consumer Discretionary
1863,JFB,185939048,JFB Construction Holdings,NASDAQ,Real Estate
1864,EGHA,156860000,EGH Acquisition Corp.,NASDAQ,Financials
1865,POWW,207286164,Outdoor Holding Company,NASDAQ,Industrials
1866,SATL,152833469,Satellogic Inc.,NASDAQ,Industrials
1867,IPOD,147869521,Dune Acquisition Corporation II,NASDAQ,Financials
1868,SDA,206062543,SunCar Technology Group Inc.,NASDAQ,Consumer Discretionary
1869,SLS,151781999,"SELLAS Life Sciences Group, Inc.",NASDAQ,Healthcare
1870,TNYA,204802239,"Tenaya Therapeutics, Inc.",NASDAQ,Healthcare
1871,NAKA,174782826,"Kindly MD, Inc.",NASDAQ,Healthcare
1872,AARD,204015071,"Aardvark Therapeutics, Inc.",NASDAQ,Healthcare
1873,GTER,183411635,Globa Terra Acquisition Corporation,NASDAQ,Financials
1874,GTER.A,,Globa Terra Acquisition Corporation,NASDAQ,Financials
1875,AIIO,200338380,Robo.ai Inc.,NASDAQ,Consumer Discretionary
1876,SWKH,205257485,SWK Holdings Corporation,NASDAQ,Financials
1877,PPIH,199875398,"Perma-Pipe International Holdings, Inc.",NASDAQ,Industrials
1878,EWCZ,206658827,"European Wax Center, Inc.",NASDAQ,Consumer Staples
1879,OPBK,201179073,OP Bancorp,NASDAQ,Financials
1880,GUTS,105402904,"Fractyl Health, Inc.",NASDAQ,Healthcare
1881,HRTX,172154502,"Heron Therapeutics, Inc.",NASDAQ,Healthcare
1882,LATA,173880000,Galata Acquisition Corp. II,NASDAQ,Financials
1883,XTKG,196895661,"X3 Holdings Co., Ltd.",NASDAQ,Technology
1884,GNLX,201293869,Genelux Corporation,NASDAQ,Healthcare
1885,PLBY,171795624,"Playboy, Inc.",NASDAQ,Consumer Discretionary
1886,DYOR,201400000,Insight Digital Partners II,NASDAQ,Financials
1887,LOVE,197531378,The Lovesac Company,NASDAQ,Consumer Discretionary
1888,RDNW,141044932,"RideNow Group, Inc.",NASDAQ,Consumer Discretionary
1889,WLAC,149586250,Willow Lane Acquisition Corp.,NASDAQ,Financials
1890,OMSE,196961987,OMS Energy Technologies Inc.,NASDAQ,Energy
1891,TMCI,194349462,"Treace Medical Concepts, Inc.",NASDAQ,Healthcare
1892,TRVG,196292093,trivago N.V.,NASDAQ,Communication Services
1893,DIBS,193393531,"1stdibs.Com, Inc.",NASDAQ,Consumer Discretionary
1894,EFSI,198924802,"Eagle Financial Services, Inc.",NASDAQ,Financials
1895,DUOT,196190908,"Duos Technologies Group, Inc.",NASDAQ,Technology
1896,HCAT,195924549,"Health Catalyst, Inc.",NASDAQ,Healthcare
1897,RANI,117518376,"Rani Therapeutics Holdings, Inc.",NASDAQ,Healthcare
1898,FIGX,156480755,FIGX Capital Acquisition Corp.,NASDAQ,Financials
1899,EMPD,179684553,Empery Digital Inc.,NASDAQ,Consumer Discretionary
1900,FFAI,105471428,Faraday Future Intelligent Electric Inc.,NASDAQ,Consumer Discretionary
1901,CRMT,194703123,"America's Car-Mart, Inc.",NASDAQ,Consumer Discretionary
1902,PROF,196258348,Profound Medical Corp.,NASDAQ,Healthcare
1903,ATLO,193404632,Ames National Corporation,NASDAQ,Financials
1904,LKSP,136807190,Lake Superior Acquisition Corp.,NASDAQ,Financials
1905,ARCT,184459921,Arcturus Therapeutics Holdings Inc.,NASDAQ,Healthcare
1906,INGN,192476548,"Inogen, Inc.",NASDAQ,Healthcare
1907,TRUE,192110508,"TrueCar, Inc.",NASDAQ,Communication Services
1908,LHAI,191222021,Linkhome Holdings Inc.,NASDAQ,Real Estate
1909,LTRX,190826858,"Lantronix, Inc.",NASDAQ,Technology
1910,ONEW,190551747,OneWater Marine Inc.,NASDAQ,Consumer Discretionary
1911,RNAC,190346396,"Cartesian Therapeutics, Inc.",NASDAQ,Healthcare
1912,PAMT,189589741,Pamt Corp.,NASDAQ,Industrials
1913,GIFI,190012131,"Gulf Island Fabrication, Inc.",NASDAQ,Industrials
1914,ALTO,189676665,"Alto Ingredients, Inc.",NASDAQ,Materials
1915,AIRJ,189147083,AirJoule Technologies Corporation,NASDAQ,Industrials
1916,LFMD,189174028,"LifeMD, Inc.",NASDAQ,Healthcare
1917,NKSH,187767775,"National Bankshares, Inc.",NASDAQ,Financials
1918,SABS,37563592,"SAB Biotherapeutics, Inc.",NASDAQ,Healthcare
1919,STRZ,186718473,Starz Entertainment Corp.,NASDAQ,Communication Services
1920,VUZI,176747176,Vuzix Corporation,NASDAQ,Technology
1921,LAWR,172350000,"Robot Consulting Co., Ltd.",NASDAQ,Industrials
1922,VTGN,153704090,"Vistagen Therapeutics, Inc.",NASDAQ,Healthcare
1923,MRBK,180553299,Meridian Corporation,NASDAQ,Financials
1924,CPSS,185109264,"Consumer Portfolio Services, Inc.",NASDAQ,Financials
1925,VIOT,185779710,"Viomi Technology Co., Ltd",NASDAQ,Consumer Discretionary
1926,RPID,184016964,"Rapid Micro Biosystems, Inc.",NASDAQ,Healthcare
1927,OVBC,183729039,Ohio Valley Banc Corp.,NASDAQ,Financials
1928,JAKK,181292854,"JAKKS Pacific, Inc.",NASDAQ,Consumer Discretionary
1929,CCHH,183452500,CCH Holdings Ltd,NASDAQ,Consumer Discretionary
1930,AURE,15662769,Prestige Wealth Inc.,NASDAQ,Financials
1931,SMID,182107124,Smith-Midland Corporation,NASDAQ,Materials
1932,SMTI,182009902,Sanara MedTech Inc.,NASDAQ,Healthcare
1933,NYXH,170663771,Nyxoah SA,NASDAQ,Healthcare
1934,ESCA,181519247,"Escalade, Incorporated",NASDAQ,Consumer Discretionary
1935,MXCT,181345817,"MaxCyte, Inc.",NASDAQ,Healthcare
1936,CEP,176875000,"Cantor Equity Partners, Inc.",NASDAQ,Financials
1937,GAMB,180700223,Gambling.com Group Limited,NASDAQ,Consumer Discretionary
1938,CRNT,177884936,Ceragon Networks Ltd.,NASDAQ,Technology
1939,AVX,4827586,Avax One Technology Ltd.,NASDAQ,Technology
1940,UTMD,179183053,"Utah Medical Products, Inc.",NASDAQ,Healthcare
1941,UPXI,179156641,"Upexi, Inc.",NASDAQ,Communication Services
1942,IPHA,156686400,Innate Pharma S.A.,NASDAQ,Healthcare
1943,MRAM,177595114,"Everspin Technologies, Inc.",NASDAQ,Technology
1944,SHMD,177648997,SCHMID Group N.V.,NASDAQ,Industrials
1945,MAMO,177048595,Massimo Group,NASDAQ,Consumer Discretionary
1946,MDXH,177200456,MDxHealth SA,NASDAQ,Healthcare
1947,STRS,179973040,Stratus Properties Inc.,NASDAQ,Real Estate
1948,BRLT,112518132,"Brilliant Earth Group, Inc.",NASDAQ,Consumer Discretionary
1949,AHMA,164579430,Ambitions Enterprise Management Co. L.L.C,NASDAQ,Consumer Discretionary
1950,BVFL,183347841,"BV Financial, Inc.",NASDAQ,Financials
1951,IMDX,176286288,Insight Molecular Diagnostics Inc.,NASDAQ,Healthcare
1952,SKIN,175954221,The Beauty Health Company,NASDAQ,Consumer Staples
1953,CBFV,175929890,"CB Financial Services, Inc.",NASDAQ,Financials
1954,OSUR,182016755,"OraSure Technologies, Inc.",NASDAQ,Healthcare
1955,CRBU,173816500,"Caribou Biosciences, Inc.",NASDAQ,Healthcare
1956,TROO,150839999,"TROOPS, Inc.",NASDAQ,Financials
1957,XGN,174505862,Exagen Inc.,NASDAQ,Healthcare
1958,UBFO,172620777,United Security Bancshares,NASDAQ,Financials
1959,NUTR,628325687,NusaTrip Incorporated,NASDAQ,Consumer Discretionary
1960,NIPG,42899817,NIP Group Inc.,NASDAQ,Communication Services
1961,DPRO,39048215,Draganfly Inc.,NASDAQ,Industrials
1962,NTHI,172152830,"NeOnc Technologies Holdings, Inc.",NASDAQ,Healthcare
1963,CHEC,130971740,Chenghe Acquisition III Co.,NASDAQ,Financials
1964,PLCE,171357782,"The Children's Place, Inc.",NASDAQ,Consumer Discretionary
1965,SANG,170453087,Sangoma Technologies Corporation,NASDAQ,Technology
1966,PEBK,171162740,"Peoples Bancorp of North Carolina, Inc.",NASDAQ,Financials
1967,BCIC,131222983,BCP Investment Corp.,NASDAQ,Financials
1968,DMRC,169178153,Digimarc Corporation,NASDAQ,Technology
1969,FTLF,169790582,"FitLife Brands, Inc.",NASDAQ,Consumer Staples
1970,TONX,170631192,TON Strategy Company,NASDAQ,Technology
1971,FNKO,166885264,"Funko, Inc.",NASDAQ,Consumer Discretionary
1972,PNBK,148659751,"Patriot National Bancorp, Inc.",NASDAQ,Financials
1973,MAGH,161435927,Magnitude International Ltd,NASDAQ,Industrials
1974,LARK,168130106,"Landmark Bancorp, Inc.",NASDAQ,Financials
1975,DOGZ,158258379,Dogness (International) Corporation,NASDAQ,Consumer Discretionary
1976,RANG,167110750,Range Capital Acquisition Corp.,NASDAQ,Financials
1977,ISSC,166313374,"Innovative Aerosystems, Inc.",NASDAQ,Industrials
1978,CZWI,171613052,"Citizens Community Bancorp, Inc.",NASDAQ,Financials
1979,TAVI,165661044,Tavia Acquisition Corp.,NASDAQ,Financials
1980,INBK,166025994,First Internet Bancorp,NASDAQ,Financials
1981,TNXP,123420084,Tonix Pharmaceuticals Holding Corp.,NASDAQ,Healthcare
1982,WHF,165723217,"WhiteHorse Finance, Inc.",NASDAQ,Financials
1983,FCAP,167453989,"First Capital, Inc.",NASDAQ,Financials
1984,IBAC,164514994,IB Acquisition Corp.,NASDAQ,Financials
1985,SAMG,109066924,Silvercrest Asset Management Group Inc.,NASDAQ,Financials
1986,APYX,153028916,Apyx Medical Corporation,NASDAQ,Healthcare
1987,SXTC,163598389,"China SXT Pharmaceuticals, Inc.",NASDAQ,Healthcare
1988,ROMA,163206925,Roma Green Finance Limited,NASDAQ,Industrials
1989,VOR,54557092,Vor Biopharma Inc.,NASDAQ,Healthcare
1990,INSG,162754293,Inseego Corp.,NASDAQ,Technology
1991,RENT,19105093,"Rent the Runway, Inc.",NASDAQ,Consumer Discretionary
1992,HNVR,161901352,"Hanover Bancorp, Inc.",NASDAQ,Financials
1993,RFAI,161684625,RF Acquisition Corp II,NASDAQ,Financials
1994,CRGO,157634631,Freightos Limited,NASDAQ,Industrials
1995,FOSL,156728526,"Fossil Group, Inc.",NASDAQ,Consumer Discretionary
1996,SUIG,161050336,SUI Group Holdings Limited,NASDAQ,Financials
1997,FNWD,160964400,Finward Bancorp,NASDAQ,Financials
1998,NMP,28954306,NMP Acquisition Corp.,NASDAQ,Financials
1999,BZUN,158902607,Baozun Inc.,NASDAQ,Consumer Discretionary
2000,RGP,158938751,"Resources Connection, Inc.",NASDAQ,Industrials
2001,SLSN,158707901,"Solesence, Inc.",NASDAQ,Consumer Staples
2002,ESGL,161086712,ESGL Holdings Limited,NASDAQ,Industrials
2003,CAMP,71791954,Camp4 Therapeutics Corporation,NASDAQ,Healthcare
2004,SEV,158503933,Aptera Motors Corp.,NASDAQ,Consumer Discretionary
2005,TAYD,152848863,"Taylor Devices, Inc.",NASDAQ,Industrials
2006,ELTX,154464935,"Elicio Therapeutics, Inc.",NASDAQ,Healthcare
2007,NVCT,155955040,"Nuvectis Pharma, Inc.",NASDAQ,Healthcare
2008,MRNO,158631324,Murano Global Investments Plc,NASDAQ,Real Estate
2009,CNTB,155399162,Connect Biopharma Holdings Limited,NASDAQ,Healthcare
2010,SPEG,116265000,Silver Pegasus Acquisition Corp.,NASDAQ,Financials
